id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.0019686222076416016,0.00023595207638138423,0.1733083724975586,0.023197651818520532,brute,30,-1,1,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 1, 'weights': 'uniform'}",0.6071428571428571,0.6296296296296297,0.8148148148148148,0.7777777777777778,0.7073412698412698,0.09026445237624718,8,0.59375,0.6029411764705883,0.8011363636363636,0.7617647058823529,0.6898980614973262,0.09266164797421127,10,0.5962566844919786,0.6029411764705883,0.8117647058823529,0.7617647058823529,0.6931818181818181,0.09526721458349358,7,0.5942028985507246,0.6029411764705883,0.8051948051948052,0.7617647058823529,0.6910258965246178,0.09377117054289776,7
1,0.00200808048248291,0.0006373913146064387,0.20193594694137573,0.015812938372693555,brute,30,-1,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 2, 'weights': 'uniform'}",0.6428571428571429,0.6296296296296297,0.8518518518518519,0.7037037037037037,0.707010582010582,0.08816660994952295,9,0.6260869565217391,0.5833333333333333,0.8585526315789473,0.7228260869565217,0.6976997520976354,0.1057273046237787,9,0.5775401069518716,0.5617647058823529,0.8205882352941176,0.6205882352941177,0.6451203208556149,0.10356888538340162,10,0.5625,0.5559210526315789,0.8333333333333333,0.6142857142857142,0.6415100250626565,0.1130325185017524,10
2,0.0014560222625732422,0.0002098145809115213,0.17559349536895752,0.013195824773790632,brute,30,-1,3,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'uniform'}",0.7142857142857143,0.7777777777777778,0.8148148148148148,0.7037037037037037,0.7526455026455027,0.045725888935035965,6,0.7017543859649122,0.7617647058823529,0.8055555555555556,0.680921052631579,0.7374989250085999,0.04924241260583704,7,0.6844919786096256,0.7617647058823529,0.7911764705882353,0.6617647058823529,0.7247994652406416,0.05331606282463334,1,0.6888888888888889,0.7617647058823529,0.7969924812030074,0.6666666666666667,0.7285781856602289,0.05289172293790823,1
3,0.0018556714057922363,0.00047908854586898875,0.2029876708984375,0.047238857759747704,brute,30,-1,5,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'uniform'}",0.6428571428571429,0.7037037037037037,0.7777777777777778,0.7037037037037037,0.707010582010582,0.04781613388867724,9,0.6198830409356726,0.680921052631579,0.7697368421052632,0.7228260869565217,0.6983417556572591,0.055127106893438235,8,0.6096256684491979,0.6617647058823529,0.7411764705882353,0.6205882352941177,0.658288770053476,0.05165239783571595,9,0.6111111111111112,0.6666666666666667,0.7499999999999999,0.6142857142857142,0.660515873015873,0.056176728544228775,9
4,0.00373077392578125,0.003941439572303263,0.1719759702682495,0.027959066200802376,brute,30,-1,10,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 10, 'weights': 'uniform'}",0.7142857142857143,0.8148148148148148,0.8518518518518519,0.6666666666666666,0.7619047619047619,0.07454498837886439,5,0.7478260869565218,0.8055555555555556,0.9047619047619048,0.6666666666666666,0.7812025534851621,0.08673586323575551,6,0.6524064171122994,0.7911764705882353,0.8,0.5705882352941176,0.7035427807486629,0.09653431719286934,4,0.65,0.7969924812030074,0.8223684210526315,0.5440900562851781,0.7033627396352042,0.11307547297996598,4
5,0.004043281078338623,0.0028708501185258544,0.1702944040298462,0.016167482877370937,brute,30,-1,20,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 20, 'weights': 'uniform'}",0.6785714285714286,0.7777777777777778,0.8518518518518519,0.7407407407407407,0.7622354497354498,0.06271832754738646,2,0.7083333333333333,0.7976190476190477,0.9047619047619048,0.8541666666666667,0.8162202380952381,0.0729128704065227,2,0.606951871657754,0.7205882352941176,0.8,0.65,0.694385026737968,0.0732388522602377,6,0.5902439024390244,0.7335526315789473,0.8223684210526315,0.6454033771106942,0.6978920830453244,0.08818904195528904,6
6,0.00868457555770874,0.004927900143145363,0.18485897779464722,0.03381211212906518,brute,30,-1,25,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 25, 'weights': 'uniform'}",0.7142857142857143,0.7777777777777778,0.8518518518518519,0.7037037037037037,0.761904761904762,0.059155237499994434,4,0.7478260869565218,0.7697368421052632,0.9047619047619048,0.7228260869565217,0.7862877301950528,0.07038597178948426,5,0.6524064171122994,0.7411764705882353,0.8,0.6205882352941177,0.703542780748663,0.0710926755266713,3,0.65,0.7499999999999999,0.8223684210526315,0.6142857142857142,0.7091635338345864,0.08213569235885498,3
7,0.0015544295310974121,0.00045994992690371716,0.15009456872940063,0.014807540904856,brute,30,-1,30,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 30, 'weights': 'uniform'}",0.6785714285714286,0.7777777777777778,0.8518518518518519,0.7407407407407407,0.7622354497354498,0.06271832754738646,2,0.7083333333333333,0.7697368421052632,0.9047619047619048,0.8541666666666667,0.809249686716792,0.07563976162248358,4,0.606951871657754,0.7411764705882353,0.8,0.65,0.6995320855614974,0.07558534934498197,5,0.5902439024390244,0.7499999999999999,0.8223684210526315,0.6454033771106942,0.7020039251505875,0.0901181998677417,5
8,0.0007243752479553223,1.542494044665808e-05,0.16981077194213867,0.017071392339188647,brute,30,-1,35,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 35, 'weights': 'uniform'}",0.6785714285714286,0.8148148148148148,0.8518518518518519,0.7407407407407407,0.7714947089947088,0.06692242633157088,1,0.7083333333333333,0.8285714285714285,0.9047619047619048,0.8541666666666667,0.8239583333333333,0.07216678916071052,1,0.606951871657754,0.7705882352941176,0.8,0.65,0.7068850267379679,0.08054663055833351,2,0.5902439024390244,0.7853736089030205,0.8223684210526315,0.6454033771106942,0.7108473273763426,0.095941672001708,2
9,0.0010380744934082031,0.0005960118045276014,0.17249107360839844,0.013874295924759198,brute,30,-1,40,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_jobs': -1, 'n_neighbors': 40, 'weights': 'uniform'}",0.7142857142857143,0.7407407407407407,0.8518518518518519,0.7037037037037037,0.7526455026455027,0.058843852961733396,6,0.7478260869565218,0.7636363636363637,0.9047619047619048,0.8400000000000001,0.8140560888386976,0.06290706122414276,3,0.6524064171122994,0.6705882352941177,0.8,0.6,0.6807486631016043,0.07356586359463962,8,0.65,0.676923076923077,0.8223684210526315,0.5714285714285714,0.6801800173510699,0.09078251517458463,8
